Position,P0_A,P0_C,P0_G,P0_T,P0_Coverage,P0_Entropy,P5_A,P5_C,P5_G,P5_T,P5_Coverage,P5_Entropy,P7_A,P7_C,P7_G,P7_T,P7_Coverage,P7_Entropy,P10_A,P10_C,P10_G,P10_T,P10_Coverage,P10_Entropy,P15_A,P15_C,P15_G,P15_T,P15_Coverage,P15_Entropy,P18_A,P18_C,P18_G,P18_T,P18_Coverage,P18_Entropy,P20_A,P20_C,P20_G,P20_T,P20_Coverage,P20_Entropy,R2_P20_A,R2_P20_C,R2_P20_G,R2_P20_T,R2_P20_Coverage,R2_P20_Entropy,R3_P20_A,R3_P20_C,R3_P20_G,R3_P20_T,R3_P20_Coverage,R3_P20_Entropy,R4_P20_A,R4_P20_C,R4_P20_G,R4_P20_T,R4_P20_Coverage,R4_P20_Entropy,Group
556,0.07,0.16,99.65,0.12,352045,0.04,0.06,0.05,99.79,0.1,605190,0.03,0.02,0.02,99.9,0.07,170328,0.01,0.02,0.02,99.91,0.06,238398,0.01,0.01,0.03,99.88,0.08,203977,0.01,0.02,0.06,99.85,0.06,178496,0.02,0.06,0.05,99.78,0.11,407429,0.03,0.06,0.08,99.76,0.1,634657,0.03,0.02,0.03,99.89,0.07,235320,0.01,0.06,0.07,99.76,0.11,575306,0.03,R1_Ribp_UVm
557,0.06,0.2,0.17,99.57,351461,0.05,0.05,0.08,0.18,99.69,604939,0.03,0.01,0.1,0.22,99.67,170352,0.04,0.02,0.03,0.15,99.79,238409,0.02,0.02,0.05,0.19,99.74,203963,0.03,0.02,0.09,0.24,99.65,178523,0.04,0.05,0.07,0.14,99.74,407089,0.03,0.06,0.09,0.15,99.7,632825,0.03,0.02,0.05,0.21,99.72,235164,0.03,0.06,0.08,0.16,99.7,573491,0.03,R1_Ribp_UVm
558,0.18,0.29,99.28,0.25,351540,0.07,0.05,0.02,99.8,0.13,604930,0.02,0.06,0.05,99.78,0.11,170408,0.03,0.03,0.02,99.88,0.08,238421,0.02,0.04,0.02,99.85,0.09,203976,0.02,0.09,0.14,99.6,0.17,178542,0.04,0.04,0.03,99.81,0.12,406963,0.02,0.09,0.09,99.66,0.16,632327,0.04,0.06,0.06,99.77,0.11,235158,0.03,0.09,0.08,99.68,0.15,572940,0.04,R1_Ribp_UVm
559,0.11,0.33,0.17,99.38,353855,0.06,0.09,0.2,0.24,99.48,606267,0.06,0.05,0.27,0.34,99.34,171110,0.07,0.02,0.06,0.33,99.58,239223,0.04,0.03,0.11,0.35,99.52,204792,0.05,0.07,0.39,0.37,99.16,179337,0.08,0.07,0.08,0.24,99.6,407520,0.04,0.09,0.25,0.25,99.41,632447,0.06,0.06,0.27,0.35,99.32,235893,0.07,0.09,0.25,0.25,99.41,573282,0.06,R1_Ribp_UVm
560,0.25,99.57,0.08,0.1,354649,0.05,0.22,99.56,0.1,0.12,606425,0.05,0.18,99.72,0.03,0.07,171239,0.03,0.08,99.85,0.02,0.06,239305,0.02,0.09,99.82,0.02,0.07,204854,0.02,0.23,99.68,0.02,0.07,179477,0.03,0.17,99.64,0.09,0.11,407506,0.04,0.28,99.52,0.08,0.12,632451,0.05,0.24,99.68,0.02,0.07,235965,0.03,0.28,99.54,0.08,0.11,573174,0.05,R1_Ribp_UVm
561,0.16,99.66,0.06,0.12,367698,0.04,0.15,99.64,0.08,0.13,610698,0.04,0.04,99.87,0.01,0.07,173121,0.02,0.04,99.87,0.02,0.07,241698,0.02,0.04,99.87,0.01,0.08,207814,0.02,0.04,99.84,0.02,0.09,184924,0.02,0.14,99.67,0.07,0.12,410853,0.04,0.15,99.64,0.06,0.14,656155,0.04,0.04,99.86,0.01,0.09,247116,0.02,0.15,99.63,0.07,0.15,594195,0.04,R1_Ribp_UVm
562,0.07,0.08,99.76,0.1,369615,0.03,0.05,0.01,99.76,0.17,611050,0.03,0.05,0.01,99.85,0.09,173404,0.02,0.05,0.01,99.87,0.06,242075,0.02,0.05,0.01,99.85,0.08,208172,0.02,0.05,0.03,99.82,0.1,185752,0.02,0.06,0.01,99.82,0.11,411160,0.02,0.06,0.02,99.77,0.16,660559,0.03,0.04,0.02,99.83,0.11,248815,0.02,0.06,0.02,99.75,0.17,598275,0.03,R1_Ribp_UVm
563,0.11,0.31,0.28,99.3,369266,0.07,0.09,0.14,0.24,99.52,609881,0.05,0.04,0.2,0.24,99.52,173384,0.05,0.03,0.06,0.17,99.74,242187,0.03,0.03,0.06,0.17,99.74,208298,0.03,0.07,0.36,0.43,99.14,185889,0.08,0.08,0.06,0.17,99.68,410935,0.04,0.1,0.23,0.36,99.31,659653,0.07,0.05,0.26,0.4,99.29,248929,0.07,0.1,0.27,0.39,99.25,597362,0.07,R1_Ribp_UVm
564,0.13,0.01,99.78,0.09,368202,0.03,0.04,0.02,99.84,0.1,607463,0.02,0.04,0.01,99.89,0.05,173166,0.01,0.02,0.01,99.92,0.05,242139,0.01,0.02,0.01,99.93,0.04,208240,0.01,0.06,0.02,99.86,0.06,185800,0.02,0.05,0.01,99.87,0.07,410423,0.02,0.07,0.03,99.8,0.1,657349,0.02,0.03,0.01,99.9,0.06,248682,0.01,0.07,0.03,99.8,0.11,594605,0.02,R1_Ribp_UVm
565,0.17,0.05,0.02,99.77,362872,0.03,0.09,0.05,0.02,99.84,600576,0.02,0.1,0.03,0.02,99.86,172632,0.02,0.04,0.02,0.01,99.93,241850,0.01,0.04,0.02,0.02,99.92,207929,0.01,0.18,0.03,0.02,99.77,185462,0.03,0.05,0.04,0.02,99.9,407398,0.01,0.14,0.06,0.03,99.78,647352,0.03,0.13,0.04,0.02,99.82,247940,0.02,0.15,0.06,0.02,99.77,586134,0.03,R1_Ribp_UVm
566,0.05,0.07,0.05,99.82,359986,0.02,0.06,0.09,0.06,99.79,596193,0.03,0.01,0.02,0.01,99.96,172223,0.01,0.01,0.02,0,99.97,241518,0,0.01,0.04,0.01,99.95,207501,0.01,0.02,0.03,0.01,99.94,185175,0.01,0.06,0.07,0.06,99.82,404815,0.02,0.06,0.09,0.06,99.79,641740,0.02,0.01,0.03,0.01,99.95,247472,0.01,0.06,0.09,0.06,99.79,581287,0.03,R1_Ribp_UVm
567,0.02,0.26,0.02,99.7,357522,0.03,0.02,0.23,0.02,99.73,590943,0.03,0.01,0.07,0.01,99.91,171893,0.01,0.01,0.07,0,99.91,241197,0.01,0.01,0.1,0,99.89,207169,0.01,0.01,0.08,0,99.9,185192,0.01,0.02,0.23,0.02,99.74,401557,0.03,0.02,0.28,0.02,99.68,638621,0.03,0.01,0.09,0.01,99.89,248143,0.01,0.02,0.27,0.02,99.7,578744,0.03,R1_Ribp_UVm
568,0.14,99.5,0.05,0.31,349596,0.05,0.14,99.54,0.06,0.26,580782,0.05,0.01,99.9,0,0.09,170994,0.01,0.01,99.89,0.01,0.09,240165,0.01,0.01,99.88,0.01,0.1,206113,0.01,0.01,99.89,0,0.1,184773,0.01,0.14,99.53,0.06,0.27,394577,0.05,0.12,99.51,0.06,0.3,626557,0.05,0.01,99.87,0,0.11,247313,0.02,0.12,99.53,0.07,0.28,569607,0.05,R1_Ribp_UVm
569,0.04,99.6,0.02,0.35,202482,0.04,0.03,99.77,0.02,0.19,398944,0.03,0.02,99.79,0,0.19,155936,0.02,0.01,99.84,0,0.14,226952,0.02,0.03,99.85,0,0.12,191467,0.02,0.01,99.84,0,0.15,177701,0.02,0.03,99.77,0.01,0.19,271419,0.02,0.03,99.67,0.02,0.29,433988,0.03,0.02,99.84,0,0.14,235353,0.02,0.04,99.7,0.02,0.25,402824,0.03,R1_Ribp_UVm
570,0.03,0.23,0.02,99.71,202873,0.03,0.01,0.14,0.1,99.75,399841,0.03,0.01,0.1,0.04,99.85,156198,0.02,0.02,0.22,0.01,99.75,227186,0.03,0.01,0.17,0.01,99.81,191741,0.02,0.01,0.16,0.01,99.82,178042,0.02,0.02,0.21,0.02,99.75,271635,0.03,0.01,0.17,0.02,99.8,435676,0.02,0.1,0.18,0.01,99.71,235877,0.03,0.01,0.17,0.01,99.8,404234,0.02,R1_Ribp_UVm
571,0.02,0.19,0.02,99.77,202972,0.03,0.02,0.05,0.01,99.92,400276,0.01,0.01,0.05,0.01,99.93,156300,0.01,0.01,0.13,0.02,99.84,227238,0.02,0.01,0.08,0.01,99.9,191789,0.01,0.01,0.12,0.01,99.86,178099,0.02,0.01,0.13,0.01,99.85,271706,0.02,0.06,0.13,0.01,99.8,436107,0.02,0.01,0.24,0.01,99.75,235971,0.03,0.02,0.11,0.01,99.86,404503,0.02,R1_Ribp_UVm
572,0.03,0.3,0.02,99.65,203013,0.04,0.02,0.08,0.01,99.88,400450,0.01,0.03,0.09,0.01,99.88,156335,0.01,0.02,0.29,0.01,99.68,227252,0.03,0.01,0.19,0.03,99.77,191819,0.02,0.01,0.12,0.02,99.85,178128,0.02,0.02,0.14,0.02,99.83,271743,0.02,0.02,0.09,0.02,99.87,436235,0.02,0.12,0.1,0.01,99.77,236011,0.03,0.06,0.1,0.02,99.82,404627,0.02,R1_Ribp_UVm
573,0.04,0.11,0.02,99.82,203068,0.02,0.05,0.04,0.01,99.9,400646,0.01,0.06,0.05,0.01,99.88,156382,0.01,0.06,0.07,0.01,99.86,227275,0.02,0.14,0.05,0.02,99.79,191842,0.02,0.15,0.07,0.01,99.77,178157,0.03,0.12,0.07,0.01,99.8,271773,0.02,0.08,0.1,0.02,99.81,436398,0.02,0.05,0.14,0.01,99.8,236045,0.02,0.08,0.06,0.01,99.85,404746,0.02,R1_Ribp_UVm
574,99.54,0.03,0.06,0.37,203137,0.05,99.64,0.03,0.02,0.31,401037,0.04,99.75,0.02,0.01,0.22,156458,0.03,99.7,0.02,0.01,0.26,227349,0.03,99.56,0.02,0.01,0.41,191935,0.04,99.52,0.02,0.01,0.45,178265,0.05,99.51,0.03,0.02,0.45,271852,0.05,99.57,0.03,0.01,0.39,436734,0.04,99.53,0.03,0.01,0.43,236175,0.05,99.64,0.03,0.01,0.32,405064,0.04,R1_Ribp_UVm
575,0.03,0.12,0.06,99.78,203177,0.03,0.01,0.01,0.01,99.98,401148,0,0,0,0,99.99,156475,0,0,0.01,0,99.99,227381,0,0,0,0,99.99,191958,0,0,0,0,99.99,178292,0,0,0.01,0,99.99,271871,0,0,0,0,99.99,436869,0,0,0,0,99.99,236212,0,0,0,0,99.99,405185,0,R1_Ribp_UVm
576,0.02,0.11,0.01,99.86,203226,0.02,0,0.01,0,99.98,401349,0,0.01,0,0,99.99,156515,0,0,0.01,0,99.99,227414,0,0,0,0,99.99,191986,0,0,0.01,0,99.99,178312,0,0,0.01,0,99.99,271892,0,0,0,0,99.99,436956,0,0,0,0,99.99,236246,0,0,0,0,99.99,405248,0,R1_Ribp_UVm
577,0.02,0.09,0.01,99.88,203261,0.01,0,0.01,0,99.99,401457,0,0.01,0.01,0,99.98,156540,0,0,0,0,99.99,227444,0,0,0,0,99.99,192000,0,0,0.01,0,99.99,178343,0,0,0,0,99.99,271910,0,0,0,0,99.99,437052,0,0,0,0,99.99,236282,0,0,0,0,100,405319,0,R1_Ribp_UVm
578,0.01,0.08,0.02,99.89,203298,0.01,0,0.01,0.01,99.98,401576,0,0,0,0,99.99,156565,0,0,0.01,0,99.99,227456,0,0,0,0,99.99,192030,0,0,0,0,100,178370,0,0,0,0,99.99,271939,0,0,0,0,100,437164,0,0,0,0,100,236321,0,0,0,0,100,405376,0,R1_Ribp_UVm
579,0.01,0.06,0.01,99.92,203363,0.01,0,0.01,0,99.99,401657,0,0,0.01,0,99.99,156582,0,0,0.01,0,99.99,227474,0,0,0,0,99.99,192063,0,0,0,0,99.99,178403,0,0,0,0,99.99,271952,0,0,0,0,100,437323,0,0,0,0,99.99,236365,0,0,0,0,100,405493,0,R1_Ribp_UVm
580,99.5,0.02,0.13,0.34,203446,0.05,99.59,0.03,0.07,0.31,401873,0.04,99.72,0.02,0.07,0.19,156633,0.03,99.63,0.03,0.13,0.21,227505,0.04,99.65,0.02,0.08,0.25,192098,0.04,99.65,0.01,0.09,0.25,178446,0.04,99.56,0.04,0.11,0.29,271987,0.05,99.55,0.03,0.14,0.28,437493,0.05,99.69,0.02,0.1,0.19,236420,0.03,99.5,0.03,0.18,0.29,405606,0.05,R1_Ribp_UVm
581,0.02,0.17,0.01,99.8,203503,0.02,0.01,0.11,0,99.88,401968,0.01,0.02,0.11,0,99.87,156650,0.02,0.02,0.17,0,99.81,227567,0.02,0.03,0.12,0,99.85,192156,0.02,0.08,0.14,0.01,99.78,178502,0.03,0.03,0.15,0.01,99.81,272041,0.02,0.02,0.1,0.01,99.87,437672,0.02,0.02,0.11,0,99.87,236497,0.02,0.01,0.15,0.01,99.83,405783,0.02,R1_Ribp_UVm
582,99.62,0.04,0.14,0.2,204458,0.04,99.67,0.05,0.11,0.17,402464,0.04,99.74,0.05,0.09,0.11,156818,0.03,99.7,0.06,0.14,0.11,227737,0.03,99.76,0.05,0.1,0.09,192298,0.03,99.72,0.06,0.12,0.09,178714,0.03,99.63,0.07,0.14,0.16,272259,0.04,99.66,0.05,0.12,0.17,439728,0.04,99.72,0.06,0.12,0.1,237147,0.03,99.66,0.05,0.13,0.15,407489,0.04,R1_Ribp_UVm
583,0.08,99.31,0.05,0.57,205148,0.07,0.08,99.54,0.1,0.29,402875,0.05,0.03,99.73,0.01,0.24,156919,0.03,0.04,99.65,0.01,0.3,227842,0.04,0.05,99.67,0.01,0.28,192410,0.03,0.03,99.65,0.01,0.31,178848,0.04,0.09,99.4,0.1,0.4,272384,0.06,0.08,99.52,0.09,0.3,440671,0.05,0.03,99.69,0.01,0.26,237473,0.03,0.1,99.42,0.09,0.39,408298,0.06,R1_Ribp_UVm
584,0.08,0.17,0.04,99.71,205258,0.03,0.02,0.18,0.02,99.77,402989,0.03,0.01,0.18,0.02,99.8,156957,0.02,0.03,0.21,0.02,99.75,227874,0.03,0.02,0.12,0.01,99.85,192458,0.02,0.02,0.2,0.01,99.76,178907,0.03,0.03,0.16,0.02,99.8,272431,0.02,0.04,0.15,0.01,99.8,440952,0.02,0.02,0.12,0.01,99.85,237545,0.02,0.04,0.2,0.01,99.75,408483,0.03,R1_Ribp_UVm
585,0.17,0.04,99.39,0.4,205379,0.06,0.09,0.05,99.54,0.33,403105,0.05,0.09,0.03,99.71,0.17,156993,0.03,0.12,0.02,99.69,0.17,227922,0.03,0.1,0.03,99.68,0.19,192527,0.04,0.1,0.02,99.68,0.2,178962,0.03,0.12,0.05,99.5,0.33,272463,0.05,0.11,0.05,99.51,0.33,441268,0.05,0.09,0.03,99.7,0.18,237658,0.03,0.12,0.06,99.51,0.32,408736,0.05,R1_Ribp_UVm
586,0.25,0.05,99.45,0.25,205567,0.06,0.15,0.06,99.55,0.24,403283,0.05,0.13,0.06,99.71,0.11,157028,0.03,0.1,0.05,99.74,0.11,227978,0.03,0.1,0.04,99.75,0.11,192628,0.03,0.13,0.06,99.69,0.12,179035,0.04,0.14,0.07,99.54,0.25,272550,0.05,0.12,0.06,99.57,0.26,441697,0.05,0.12,0.05,99.72,0.11,237781,0.03,0.12,0.05,99.59,0.23,409116,0.04,R1_Ribp_UVm
587,0.03,99.5,0.03,0.44,205775,0.05,0.03,99.75,0.03,0.2,403478,0.03,0.02,99.81,0.02,0.15,157084,0.02,0.01,99.84,0.02,0.13,228041,0.02,0.01,99.86,0.02,0.12,192727,0.02,0.02,99.85,0.01,0.12,179119,0.02,0.02,99.78,0.03,0.17,272628,0.03,0.02,99.8,0.03,0.15,442079,0.02,0.01,99.84,0.01,0.13,237908,0.02,0.02,99.83,0.02,0.13,409435,0.02,R1_Ribp_UVm
588,0.04,0.19,0.03,99.74,205840,0.03,0.06,0.15,0.05,99.74,403563,0.03,0.01,0.12,0.01,99.86,157098,0.02,0.01,0.15,0.01,99.82,228083,0.02,0.01,0.1,0.01,99.87,192776,0.02,0.01,0.15,0.01,99.83,179184,0.02,0.06,0.24,0.06,99.64,272673,0.04,0.05,0.13,0.05,99.76,442246,0.03,0.01,0.12,0.04,99.84,237972,0.02,0.06,0.14,0.06,99.74,409552,0.03,R1_Ribp_UVm
589,0.2,0.04,99.5,0.26,205896,0.05,0.14,0.05,99.57,0.24,403655,0.05,0.18,0.04,99.66,0.12,157121,0.04,0.1,0.04,99.75,0.12,228129,0.03,0.1,0.03,99.74,0.13,192804,0.03,0.11,0.04,99.73,0.12,179226,0.03,0.1,0.04,99.6,0.25,272718,0.04,0.09,0.04,99.64,0.24,442396,0.04,0.08,0.04,99.77,0.11,238030,0.03,0.1,0.04,99.67,0.2,409664,0.04,R1_Ribp_UVm
590,0.03,99.62,0.03,0.31,205980,0.04,0.02,99.78,0.02,0.18,403773,0.02,0.01,99.86,0.02,0.11,157161,0.02,0.01,99.8,0.02,0.16,228198,0.02,0.02,99.84,0.02,0.13,192894,0.02,0.01,99.83,0.01,0.14,179317,0.02,0.02,99.79,0.02,0.17,272800,0.02,0.02,99.77,0.03,0.18,442641,0.03,0.02,99.84,0.02,0.13,238135,0.02,0.02,99.77,0.02,0.18,409909,0.02,R1_Ribp_UVm
591,0.04,0.18,0.01,99.77,206024,0.03,0.01,0.18,0.02,99.79,403832,0.02,0.01,0.15,0.02,99.81,157174,0.02,0.02,0.13,0.02,99.82,228224,0.02,0.01,0.12,0.02,99.85,192933,0.02,0.02,0.12,0.02,99.84,179346,0.02,0.02,0.17,0.03,99.78,272836,0.02,0.02,0.14,0.02,99.83,442739,0.02,0.02,0.12,0.03,99.83,238165,0.02,0.02,0.11,0.02,99.86,409985,0.02,R1_Ribp_UVm
592,0.07,0.15,0.02,99.76,206071,0.03,0.01,0.1,0.01,99.88,403901,0.01,0.01,0.09,0.01,99.89,157200,0.01,0.01,0.1,0.01,99.88,228266,0.01,0.01,0.1,0.01,99.88,192977,0.01,0.01,0.13,0.01,99.85,179382,0.02,0.01,0.11,0.01,99.87,272868,0.02,0.01,0.29,0.01,99.69,442883,0.03,0.01,0.08,0.01,99.89,238222,0.01,0.01,0.1,0.01,99.88,410114,0.01,R1_Ribp_UVm
593,99.61,0.03,0.13,0.23,206128,0.04,99.63,0.03,0.09,0.25,403988,0.04,99.75,0.03,0.08,0.14,157232,0.03,99.71,0.03,0.11,0.16,228315,0.03,99.75,0.02,0.06,0.17,193015,0.03,99.73,0.02,0.1,0.15,179419,0.03,99.64,0.03,0.11,0.22,272917,0.04,99.61,0.04,0.11,0.24,443033,0.04,99.73,0.02,0.1,0.14,238273,0.03,99.66,0.03,0.1,0.21,410229,0.04,R1_Ribp_UVm
594,0.03,0.12,0.02,99.83,206194,0.02,0.01,0.1,0.02,99.87,404062,0.02,0.01,0.06,0.03,99.9,157264,0.01,0.02,0.11,0.02,99.85,228373,0.02,0.01,0.07,0.02,99.9,193093,0.01,0.02,0.09,0.02,99.87,179485,0.02,0.02,0.11,0.01,99.86,272991,0.02,0.02,0.1,0.02,99.86,443215,0.02,0.02,0.08,0.02,99.88,238360,0.01,0.02,0.09,0.02,99.87,410401,0.02,R1_Ribp_UVm
595,0.15,0.07,99.51,0.28,206272,0.05,0.13,0.06,99.56,0.25,404161,0.05,0.07,0.04,99.78,0.12,157305,0.03,0.09,0.02,99.77,0.12,228446,0.03,0.08,0.03,99.76,0.13,193152,0.03,0.1,0.03,99.73,0.14,179538,0.03,0.15,0.06,99.55,0.24,273040,0.05,0.15,0.07,99.54,0.25,443431,0.05,0.08,0.03,99.77,0.12,238429,0.03,0.15,0.07,99.55,0.23,410593,0.05,R1_Ribp_UVm
596,0.2,0.05,99.56,0.2,206378,0.05,0.09,0.03,99.63,0.25,404278,0.04,0.06,0.01,99.79,0.13,157336,0.02,0.09,0.01,99.76,0.14,228507,0.03,0.08,0.01,99.78,0.13,193247,0.02,0.07,0.02,99.77,0.15,179623,0.03,0.09,0.03,99.61,0.28,273129,0.04,0.08,0.02,99.65,0.25,443668,0.04,0.07,0.01,99.8,0.12,238548,0.02,0.08,0.03,99.66,0.23,410835,0.04,R1_Ribp_UVm
597,0.04,0.2,0.04,99.71,206439,0.03,0.02,0.2,0.03,99.76,404360,0.03,0.02,0.19,0.04,99.75,157368,0.03,0.02,0.15,0.06,99.76,228571,0.03,0.02,0.11,0.03,99.83,193317,0.02,0.03,0.13,0.05,99.8,179718,0.02,0.02,0.16,0.04,99.78,273232,0.02,0.03,0.15,0.03,99.79,443873,0.02,0.03,0.13,0.04,99.8,238653,0.02,0.02,0.14,0.03,99.81,411072,0.02,R1_Ribp_UVm
598,0.28,0.05,99.47,0.2,206486,0.05,0.18,0.06,99.55,0.21,404431,0.05,0.12,0.02,99.77,0.09,157406,0.03,0.11,0.02,99.79,0.09,228611,0.02,0.1,0.02,99.77,0.11,193342,0.03,0.16,0.02,99.72,0.1,179779,0.03,0.17,0.07,99.56,0.2,273264,0.05,0.16,0.06,99.6,0.18,443978,0.04,0.12,0.02,99.78,0.08,238692,0.03,0.16,0.07,99.61,0.16,411133,0.04,R1_Ribp_UVm
599,99.39,0.09,0.36,0.17,206575,0.06,99.59,0.09,0.21,0.12,404531,0.04,99.68,0.1,0.17,0.05,157430,0.04,99.62,0.09,0.23,0.06,228678,0.04,99.64,0.08,0.21,0.06,193422,0.04,99.61,0.11,0.22,0.06,179837,0.04,99.54,0.1,0.23,0.13,273354,0.05,99.57,0.09,0.22,0.12,444167,0.05,99.67,0.09,0.18,0.07,238800,0.04,99.58,0.08,0.21,0.13,411311,0.04,R1_Ribp_UVm
600,0.06,99.56,0.04,0.33,206657,0.05,0.07,99.67,0.1,0.16,404640,0.04,0.07,99.84,0.02,0.08,157459,0.02,0.06,99.86,0.01,0.07,228743,0.02,0.05,99.86,0.01,0.08,193506,0.02,0.06,99.82,0.01,0.11,179934,0.02,0.08,99.56,0.1,0.26,273430,0.05,0.07,99.65,0.09,0.19,444420,0.04,0.07,99.67,0.01,0.25,238883,0.04,0.08,99.65,0.1,0.17,411510,0.04,R1_Ribp_UVm
601,99.62,0.06,0.24,0.08,206722,0.04,99.78,0.05,0.12,0.06,404747,0.03,99.86,0.04,0.08,0.03,157499,0.02,99.76,0.04,0.18,0.02,228782,0.03,99.85,0.03,0.11,0.02,193561,0.02,99.76,0.05,0.16,0.03,179987,0.03,99.74,0.05,0.16,0.05,273483,0.03,99.72,0.05,0.16,0.07,444579,0.03,99.73,0.04,0.21,0.03,238938,0.03,99.74,0.04,0.17,0.05,411617,0.03,R1_Ribp_UVm
602,99.63,0.06,0.22,0.09,206797,0.04,99.77,0.07,0.07,0.09,404833,0.03,99.82,0.04,0.06,0.08,157541,0.02,99.74,0.04,0.15,0.07,228849,0.03,99.8,0.04,0.1,0.06,193644,0.02,99.77,0.05,0.11,0.07,180062,0.03,99.67,0.08,0.15,0.1,273561,0.04,99.71,0.06,0.15,0.09,444789,0.03,99.78,0.05,0.09,0.07,239049,0.03,99.71,0.06,0.12,0.1,411780,0.03,R1_Ribp_UVm
603,0.05,0.26,0.03,99.67,206871,0.04,0.05,0.22,0.02,99.71,404915,0.03,0.03,0.2,0.01,99.75,157577,0.03,0.03,0.2,0.01,99.75,228917,0.03,0.04,0.17,0.01,99.79,193731,0.02,0.04,0.15,0.01,99.8,180130,0.02,0.04,0.2,0.02,99.73,273620,0.03,0.04,0.17,0.03,99.76,444967,0.03,0.03,0.15,0.01,99.81,239144,0.02,0.03,0.16,0.02,99.79,411941,0.02,R1_Ribp_UVm
604,0.06,99.03,0.04,0.88,206757,0.08,0.13,99.43,0.08,0.35,404051,0.06,0.03,99.69,0.01,0.27,157625,0.03,0.02,99.69,0.01,0.28,228975,0.03,0.04,99.68,0.01,0.27,193796,0.03,0.04,99.63,0.01,0.31,180191,0.04,0.13,99.4,0.09,0.37,272901,0.06,0.09,99.53,0.09,0.29,444187,0.05,0.08,93.24,0.01,6.68,239239,0.36,0.11,99.47,0.08,0.34,411097,0.05,R1_Ribp_UVm
605,0.08,0.27,0.06,99.59,206650,0.04,0.03,0.24,0.03,99.7,404893,0.03,0.02,0.23,0.01,99.74,157661,0.03,0.03,0.23,0.02,99.72,229038,0.03,0.02,0.18,0.01,99.79,193859,0.02,0.03,0.22,0.01,99.74,180237,0.03,0.04,0.23,0.02,99.7,273600,0.03,0.07,0.24,0.02,99.67,445202,0.04,0.03,0.2,0.01,99.75,239290,0.03,0.04,0.18,0.02,99.76,412022,0.03,R1_Ribp_UVm
606,0.06,99.52,0.05,0.37,207078,0.05,0.09,99.47,0.08,0.35,405222,0.05,0.07,99.7,0.01,0.22,157706,0.03,0.06,99.67,0.01,0.26,229111,0.04,0.06,99.74,0.01,0.2,193934,0.03,0.07,99.72,0.01,0.21,180303,0.03,0.09,99.36,0.08,0.46,273775,0.06,0.09,99.31,0.08,0.51,445477,0.07,0.07,99.47,0.01,0.45,239361,0.05,0.09,99.49,0.08,0.34,412240,0.05,R1_Ribp_UVm
607,99.48,0.07,0.3,0.15,207180,0.05,99.62,0.06,0.24,0.09,405395,0.04,99.69,0.04,0.23,0.04,157770,0.03,99.7,0.05,0.2,0.05,229180,0.03,99.79,0.04,0.13,0.04,194014,0.02,99.75,0.04,0.16,0.04,180363,0.03,99.67,0.05,0.17,0.1,273857,0.04,99.66,0.06,0.18,0.1,445680,0.04,99.78,0.04,0.13,0.04,239447,0.03,99.7,0.05,0.16,0.09,412407,0.03,R1_Ribp_UVm
608,0.25,0.04,99.52,0.19,207285,0.05,0.15,0.04,99.61,0.2,405521,0.04,0.12,0.03,99.75,0.1,157811,0.03,0.12,0.02,99.77,0.09,229228,0.03,0.11,0.02,99.77,0.1,194092,0.03,0.14,0.01,99.74,0.11,180421,0.03,0.12,0.04,99.63,0.21,273940,0.04,0.11,0.03,99.67,0.19,445869,0.04,0.12,0.02,99.77,0.1,239527,0.03,0.17,0.03,99.61,0.18,412589,0.04,R1_Ribp_UVm
609,99.58,0.05,0.26,0.11,207401,0.04,99.65,0.04,0.21,0.09,405666,0.04,99.71,0.03,0.22,0.03,157864,0.03,99.67,0.02,0.25,0.06,229315,0.04,99.67,0.03,0.25,0.05,194203,0.04,99.66,0.03,0.26,0.05,180516,0.04,99.53,0.05,0.29,0.13,274022,0.05,99.62,0.04,0.23,0.11,446138,0.04,99.71,0.03,0.21,0.05,239663,0.03,99.61,0.05,0.24,0.1,412849,0.04,R1_Ribp_UVm
610,0.5,0.03,99.37,0.11,207489,0.06,0.4,0.03,99.46,0.11,405786,0.05,0.28,0.02,99.61,0.08,157902,0.04,0.12,0.01,99.8,0.07,229405,0.02,0.09,0.01,99.84,0.05,194285,0.02,0.09,0.02,99.82,0.07,180596,0.02,0.09,0.03,99.76,0.12,274097,0.03,0.09,0.06,99.75,0.1,446342,0.03,0.07,0.02,99.84,0.07,239773,0.02,0.09,0.03,99.78,0.1,413012,0.03,R1_Ribp_UVm
611,0.12,0.27,0.12,99.48,207617,0.05,0.15,0.22,0.14,99.48,405949,0.05,0.06,0.16,0.07,99.71,157979,0.03,0.06,0.22,0.09,99.63,229518,0.04,0.06,0.16,0.09,99.69,194394,0.04,0.07,0.19,0.1,99.64,180703,0.04,0.18,0.31,0.16,99.35,274209,0.07,0.16,0.27,0.14,99.44,446618,0.06,0.05,0.19,0.08,99.68,239939,0.04,0.16,0.3,0.14,99.41,413266,0.06,R1_Ribp_UVm
612,0.08,0.22,0.06,99.64,207687,0.04,0.04,0.09,0.04,99.83,406074,0.02,0.02,0.06,0.04,99.87,158030,0.02,0.03,0.17,0.04,99.76,229582,0.03,0.03,0.11,0.03,99.83,194458,0.02,0.03,0.15,0.04,99.78,180760,0.03,0.05,0.17,0.05,99.74,274269,0.03,0.05,0.24,0.04,99.66,446776,0.04,0.02,0.12,0.04,99.82,240042,0.02,0.04,0.13,0.04,99.79,413364,0.02,R1_Ribp_UVm
